Paranaguá;BR;Houston;US;HAPAG-LLOYD;22;-25.5148826;-48.5225655;29.7604267;-95.3698028
Paranaguá;BR;Houston;US;HAMBURG SUD;24;-25.5148826;-48.5225655;29.7604267;-95.3698028
Paranaguá;BR;Houston;US;MAERSK;23;-25.5148826;-48.5225655;29.7604267;-95.3698028
Paranaguá;BR;Vancouver;CA;Não informado;20 days;-25.5148826;-48.5225655;49.2827291;-123.1207375
Paranaguá;BR;Shanghai;CN;HAMBURG SUD;40;-25.5148826;-48.5225655;31.2303904;121.4737021
Paranaguá;BR;Shanghai;CN;MSC;42;-25.5148826;-48.5225655;31.2303904;121.4737021
Paranaguá;BR;Shanghai;CN;;45;-25.5148826;-48.5225655;31.2303904;121.4737021
Paranaguá;BR;Shanghai;CN;MAERSK;41;-25.5148826;-48.5225655;31.2303904;121.4737021
Paranaguá;BR;Shanghai;CN;CMA CGM;42;-25.5148826;-48.5225655;31.2303904;121.4737021
Paranaguá;BR;Shanghai;CN;HAPAG-LLOYD;41;-25.5148826;-48.5225655;31.2303904;121.4737021
Paranaguá;BR;Shanghai;CN;YANG MING;34;-25.5148826;-48.5225655;31.2303904;121.4737021
Paranaguá;BR;Shanghai;CN;ONE;41;-25.5148826;-48.5225655;31.2303904;121.4737021
Paranaguá;BR;Shanghai;CN;COSCO;43;-25.5148826;-48.5225655;31.2303904;121.4737021
Paranaguá;BR;Nanjing;CN;COSCO;41;-25.5148826;-48.5225655;32.060255;118.796877
Paranaguá;BR;HongKong;HK;ZIM;32;-25.5148826;-48.5225655;22.3192011;114.1696121
Paranaguá;BR;HongKong;HK;CMA CGM;37;-25.5148826;-48.5225655;22.3192011;114.1696121
Paranaguá;BR;HongKong;HK;MSC;37;-25.5148826;-48.5225655;22.3192011;114.1696121
Paranaguá;BR;HongKong;HK;YANG MING;41;-25.5148826;-48.5225655;22.3192011;114.1696121
Paranaguá;BR;HongKong;HK;;42;-25.5148826;-48.5225655;22.3192011;114.1696121
Paranaguá;BR;HongKong;HK;MAERSK;39;-25.5148826;-48.5225655;22.3192011;114.1696121
Paranaguá;BR;HongKong;HK;HAPAG-LLOYD;36;-25.5148826;-48.5225655;22.3192011;114.1696121
Paranaguá;BR;HongKong;HK;ONE;35;-25.5148826;-48.5225655;22.3192011;114.1696121
Paranaguá;BR;HongKong;HK;COSCO;35;-25.5148826;-48.5225655;22.3192011;114.1696121
Paranaguá;BR;HongKong;HK;APL;37;-25.5148826;-48.5225655;22.3192011;114.1696121
Paranaguá;BR;HongKong;HK;HAMBURG SUD;34;-25.5148826;-48.5225655;22.3192011;114.1696121
Suape;BR;Santos;BR;HAPAG-LLOYD;9;-8.3536618;-34.9575528;-23.9678823;-46.3288865
Suape;BR;Santos;BR;APL;4;-8.3536618;-34.9575528;-23.9678823;-46.3288865
Suape;BR;Santos;BR;MAERSK;7;-8.3536618;-34.9575528;-23.9678823;-46.3288865
Suape;BR;Santos;BR;CMA CGM;7;-8.3536618;-34.9575528;-23.9678823;-46.3288865
Suape;BR;Santos;BR;HAMBURG SUD;6;-8.3536618;-34.9575528;-23.9678823;-46.3288865
Suape;BR;Paranaguá;BR;Não informado;3 days;-8.3536618;-34.9575528;-25.5148826;-48.5225655
Suape;BR;Itaqui;BR;HAPAG-LLOYD;9;-8.3536618;-34.9575528;-23.5241805;-46.9428727
Suape;BR;Itaqui;BR;APL;4;-8.3536618;-34.9575528;-23.5241805;-46.9428727
Suape;BR;Itaqui;BR;MAERSK;7;-8.3536618;-34.9575528;-23.5241805;-46.9428727
Suape;BR;Itaqui;BR;CMA CGM;7;-8.3536618;-34.9575528;-23.5241805;-46.9428727
Suape;BR;Itaqui;BR;HAMBURG SUD;6;-8.3536618;-34.9575528;-23.5241805;-46.9428727
Suape;BR;Vila do Conde;PT;Não informado;8 days;-8.3536618;-34.9575528;41.3517302;-8.7478619
Suape;BR;Manaus;BR;MAERSK;7;-8.3536618;-34.9575528;-3.1190275;-60.0217314
Suape;BR;Manaus;BR;CMA CGM;7;-8.3536618;-34.9575528;-3.1190275;-60.0217314
Suape;BR;Manaus;BR;HAMBURG SUD;7;-8.3536618;-34.9575528;-3.1190275;-60.0217314
Suape;BR;Manaus;BR;;6;-8.3536618;-34.9575528;-3.1190275;-60.0217314
Suape;BR;Rotterdam;NL;HAMBURG SUD;33;-8.3536618;-34.9575528;51.9244201;4.4777326
Suape;BR;Houston;US;HAMBURG SUD;35;-8.3536618;-34.9575528;29.7604267;-95.3698028
Suape;BR;Houston;US;;39;-8.3536618;-34.9575528;29.7604267;-95.3698028
Suape;BR;Vancouver;CA;Não informado;17 days;-8.3536618;-34.9575528;49.2827291;-123.1207375
Suape;BR;Shanghai;CN;Não informado;26 days;-8.3536618;-34.9575528;31.2303904;121.4737021
Suape;BR;Nanjing;CN;Não informado;27 days;-8.3536618;-34.9575528;32.060255;118.796877
Suape;BR;HongKong;HK;HAPAG-LLOYD;49;-8.3536618;-34.9575528;22.3192011;114.1696121
Suape;BR;HongKong;HK;HAMBURG SUD;45;-8.3536618;-34.9575528;22.3192011;114.1696121
Itaqui;BR;Santos;BR;MSC;0;-23.5241805;-46.9428727;-23.9678823;-46.3288865
Itaqui;BR;Santos;BR;COSCO;0;-23.5241805;-46.9428727;-23.9678823;-46.3288865
Itaqui;BR;Santos;BR;ZIM;0;-23.5241805;-46.9428727;-23.9678823;-46.3288865
Itaqui;BR;Santos;BR;CMA CGM;0;-23.5241805;-46.9428727;-23.9678823;-46.3288865
Itaqui;BR;Santos;BR;MAERSK;0;-23.5241805;-46.9428727;-23.9678823;-46.3288865
Itaqui;BR;Santos;BR;;0;-23.5241805;-46.9428727;-23.9678823;-46.3288865
Itaqui;BR;Santos;BR;HAMBURG SUD;0;-23.5241805;-46.9428727;-23.9678823;-46.3288865
Itaqui;BR;Santos;BR;ONE;0;-23.5241805;-46.9428727;-23.9678823;-46.3288865
Itaqui;BR;Santos;BR;EVERGREEN;0;-23.5241805;-46.9428727;-23.9678823;-46.3288865
Itaqui;BR;Santos;BR;PIL;0;-23.5241805;-46.9428727;-23.9678823;-46.3288865
Itaqui;BR;Santos;BR;YANG MING;0;-23.5241805;-46.9428727;-23.9678823;-46.3288865
Itaqui;BR;Santos;BR;HAPAG-LLOYD;0;-23.5241805;-46.9428727;-23.9678823;-46.3288865
Itaqui;BR;Santos;BR;APL;0;-23.5241805;-46.9428727;-23.9678823;-46.3288865
Itaqui;BR;Santos;BR;HYUNDAI;0;-23.5241805;-46.9428727;-23.9678823;-46.3288865
Itaqui;BR;Santos;BR;OOCL;0;-23.5241805;-46.9428727;-23.9678823;-46.3288865
Itaqui;BR;Santos;BR;SAFMARINE;0;-23.5241805;-46.9428727;-23.9678823;-46.3288865
Itaqui;BR;Paranaguá;BR;HAPAG-LLOYD;0;-23.5241805;-46.9428727;-25.5148826;-48.5225655
Itaqui;BR;Paranaguá;BR;ZIM;1;-23.5241805;-46.9428727;-25.5148826;-48.5225655
Itaqui;BR;Paranaguá;BR;MAERSK;0;-23.5241805;-46.9428727;-25.5148826;-48.5225655
Itaqui;BR;Paranaguá;BR;MSC;2;-23.5241805;-46.9428727;-25.5148826;-48.5225655
Itaqui;BR;Paranaguá;BR;CMA CGM;6;-23.5241805;-46.9428727;-25.5148826;-48.5225655
Itaqui;BR;Paranaguá;BR;HAMBURG SUD;2;-23.5241805;-46.9428727;-25.5148826;-48.5225655
Itaqui;BR;Paranaguá;BR;EVERGREEN;1;-23.5241805;-46.9428727;-25.5148826;-48.5225655
Itaqui;BR;Suape;BR;HAPAG-LLOYD;4;-23.5241805;-46.9428727;-8.3536618;-34.9575528
Itaqui;BR;Suape;BR;APL;4;-23.5241805;-46.9428727;-8.3536618;-34.9575528
Itaqui;BR;Suape;BR;MAERSK;7;-23.5241805;-46.9428727;-8.3536618;-34.9575528
Itaqui;BR;Suape;BR;MSC;5;-23.5241805;-46.9428727;-8.3536618;-34.9575528
Itaqui;BR;Suape;BR;CMA CGM;5;-23.5241805;-46.9428727;-8.3536618;-34.9575528
Itaqui;BR;Suape;BR;HAMBURG SUD;5;-23.5241805;-46.9428727;-8.3536618;-34.9575528
Itaqui;BR;Suape;BR;;4;-23.5241805;-46.9428727;-8.3536618;-34.9575528
Itaqui;BR;Vila do Conde;PT;Não informado;11 days;-23.5241805;-46.9428727;41.3517302;-8.7478619
Itaqui;BR;Manaus;BR;APL;14;-23.5241805;-46.9428727;-3.1190275;-60.0217314
Itaqui;BR;Manaus;BR;MAERSK;15;-23.5241805;-46.9428727;-3.1190275;-60.0217314
Itaqui;BR;Manaus;BR;CMA CGM;14;-23.5241805;-46.9428727;-3.1190275;-60.0217314
Itaqui;BR;Manaus;BR;HAMBURG SUD;15;-23.5241805;-46.9428727;-3.1190275;-60.0217314
Itaqui;BR;Rotterdam;NL;MSC;19;-23.5241805;-46.9428727;51.9244201;4.4777326
Itaqui;BR;Rotterdam;NL;COSCO;16;-23.5241805;-46.9428727;51.9244201;4.4777326
Itaqui;BR;Rotterdam;NL;;20;-23.5241805;-46.9428727;51.9244201;4.4777326
Itaqui;BR;Rotterdam;NL;MAERSK;18;-23.5241805;-46.9428727;51.9244201;4.4777326
Itaqui;BR;Rotterdam;NL;HAPAG-LLOYD;18;-23.5241805;-46.9428727;51.9244201;4.4777326
Itaqui;BR;Rotterdam;NL;CMA CGM;17;-23.5241805;-46.9428727;51.9244201;4.4777326
Itaqui;BR;Rotterdam;NL;APL;19;-23.5241805;-46.9428727;51.9244201;4.4777326
Itaqui;BR;Rotterdam;NL;HAMBURG SUD;20;-23.5241805;-46.9428727;51.9244201;4.4777326
Itaqui;BR;Rotterdam;NL;EVERGREEN;20;-23.5241805;-46.9428727;51.9244201;4.4777326
Itaqui;BR;Houston;US;MSC;21;-23.5241805;-46.9428727;29.7604267;-95.3698028
Itaqui;BR;Houston;US;ZIM;18;-23.5241805;-46.9428727;29.7604267;-95.3698028
Itaqui;BR;Houston;US;HAPAG-LLOYD;20;-23.5241805;-46.9428727;29.7604267;-95.3698028
Itaqui;BR;Houston;US;HAMBURG SUD;21;-23.5241805;-46.9428727;29.7604267;-95.3698028
Itaqui;BR;Houston;US;;22;-23.5241805;-46.9428727;29.7604267;-95.3698028
Itaqui;BR;Houston;US;ONE;20;-23.5241805;-46.9428727;29.7604267;-95.3698028
Itaqui;BR;Houston;US;MAERSK;23;-23.5241805;-46.9428727;29.7604267;-95.3698028
Itaqui;BR;Houston;US;APL;25;-23.5241805;-46.9428727;29.7604267;-95.3698028
Itaqui;BR;Houston;US;EVERGREEN;21;-23.5241805;-46.9428727;29.7604267;-95.3698028
Itaqui;BR;Houston;US;CMA CGM;27;-23.5241805;-46.9428727;29.7604267;-95.3698028
Itaqui;BR;Vancouver;CA;Não informado;20 days;-23.5241805;-46.9428727;49.2827291;-123.1207375
Itaqui;BR;Shanghai;CN;ZIM;32;-23.5241805;-46.9428727;31.2303904;121.4737021
Itaqui;BR;Shanghai;CN;MSC;41;-23.5241805;-46.9428727;31.2303904;121.4737021
Itaqui;BR;Shanghai;CN;COSCO;39;-23.5241805;-46.9428727;31.2303904;121.4737021
Itaqui;BR;Shanghai;CN;MAERSK;39;-23.5241805;-46.9428727;31.2303904;121.4737021
Itaqui;BR;Shanghai;CN;HAMBURG SUD;36;-23.5241805;-46.9428727;31.2303904;121.4737021
Itaqui;BR;Shanghai;CN;;33;-23.5241805;-46.9428727;31.2303904;121.4737021
Itaqui;BR;Shanghai;CN;CMA CGM;38;-23.5241805;-46.9428727;31.2303904;121.4737021
Itaqui;BR;Shanghai;CN;HAPAG-LLOYD;41;-23.5241805;-46.9428727;31.2303904;121.4737021
Itaqui;BR;Shanghai;CN;HYUNDAI;38;-23.5241805;-46.9428727;31.2303904;121.4737021
Itaqui;BR;Shanghai;CN;ONE;37;-23.5241805;-46.9428727;31.2303904;121.4737021
Itaqui;BR;Shanghai;CN;APL;40;-23.5241805;-46.9428727;31.2303904;121.4737021
Itaqui;BR;Shanghai;CN;OOCL;31;-23.5241805;-46.9428727;31.2303904;121.4737021
Itaqui;BR;Shanghai;CN;YANG MING;35;-23.5241805;-46.9428727;31.2303904;121.4737021
Itaqui;BR;Shanghai;CN;EVERGREEN;44;-23.5241805;-46.9428727;31.2303904;121.4737021
Itaqui;BR;Nanjing;CN;ONE;39;-23.5241805;-46.9428727;32.060255;118.796877
Itaqui;BR;Nanjing;CN;ZIM;41;-23.5241805;-46.9428727;32.060255;118.796877
Itaqui;BR;Nanjing;CN;MAERSK;48;-23.5241805;-46.9428727;32.060255;118.796877
Itaqui;BR;Nanjing;CN;CMA CGM;45;-23.5241805;-46.9428727;32.060255;118.796877
Itaqui;BR;Nanjing;CN;;47;-23.5241805;-46.9428727;32.060255;118.796877
Itaqui;BR;HongKong;HK;COSCO;31;-23.5241805;-46.9428727;22.3192011;114.1696121
Itaqui;BR;HongKong;HK;MAERSK;37;-23.5241805;-46.9428727;22.3192011;114.1696121
Itaqui;BR;HongKong;HK;ZIM;28;-23.5241805;-46.9428727;22.3192011;114.1696121
Itaqui;BR;HongKong;HK;MSC;34;-23.5241805;-46.9428727;22.3192011;114.1696121
Itaqui;BR;HongKong;HK;EVERGREEN;34;-23.5241805;-46.9428727;22.3192011;114.1696121
Itaqui;BR;HongKong;HK;;29;-23.5241805;-46.9428727;22.3192011;114.1696121
Itaqui;BR;HongKong;HK;CMA CGM;31;-23.5241805;-46.9428727;22.3192011;114.1696121
Itaqui;BR;HongKong;HK;YANG MING;27;-23.5241805;-46.9428727;22.3192011;114.1696121
Itaqui;BR;HongKong;HK;HAPAG-LLOYD;31;-23.5241805;-46.9428727;22.3192011;114.1696121
Itaqui;BR;HongKong;HK;HAMBURG SUD;31;-23.5241805;-46.9428727;22.3192011;114.1696121
Itaqui;BR;HongKong;HK;ONE;30;-23.5241805;-46.9428727;22.3192011;114.1696121
Itaqui;BR;HongKong;HK;APL;35;-23.5241805;-46.9428727;22.3192011;114.1696121
Vila do Conde;PT;Santos;BR;Não informado;11 days;41.3517302;-8.7478619;-23.9678823;-46.3288865
Vila do Conde;PT;Paranaguá;BR;Não informado;11 days;41.3517302;-8.7478619;-25.5148826;-48.5225655
Vila do Conde;PT;Suape;BR;Não informado;8 days;41.3517302;-8.7478619;-8.3536618;-34.9575528
Vila do Conde;PT;Itaqui;BR;Não informado;11 days;41.3517302;-8.7478619;-23.5241805;-46.9428727
Vila do Conde;PT;Manaus;BR;Não informado;9 days;41.3517302;-8.7478619;-3.1190275;-60.0217314
Vila do Conde;PT;Rotterdam;NL;COSCO;11;41.3517302;-8.7478619;51.9244201;4.4777326
Vila do Conde;PT;Houston;US;Não informado;11 days;41.3517302;-8.7478619;29.7604267;-95.3698028
Vila do Conde;PT;Vancouver;CA;Não informado;20 days;41.3517302;-8.7478619;49.2827291;-123.1207375
Vila do Conde;PT;Shanghai;CN;Não informado;23 days;41.3517302;-8.7478619;31.2303904;121.4737021
Vila do Conde;PT;Nanjing;CN;Não informado;23 days;41.3517302;-8.7478619;32.060255;118.796877
Vila do Conde;PT;HongKong;HK;Não informado;21 days;41.3517302;-8.7478619;22.3192011;114.1696121
Manaus;BR;Santos;BR;APL;11;-3.1190275;-60.0217314;-23.9678823;-46.3288865
Manaus;BR;Santos;BR;CMA CGM;11;-3.1190275;-60.0217314;-23.9678823;-46.3288865
Manaus;BR;Santos;BR;HAMBURG SUD;16;-3.1190275;-60.0217314;-23.9678823;-46.3288865
Manaus;BR;Paranaguá;BR;CMA CGM;13;-3.1190275;-60.0217314;-25.5148826;-48.5225655
Manaus;BR;Suape;BR;APL;6;-3.1190275;-60.0217314;-8.3536618;-34.9575528
Manaus;BR;Suape;BR;CMA CGM;8;-3.1190275;-60.0217314;-8.3536618;-34.9575528
Manaus;BR;Suape;BR;HAMBURG SUD;11;-3.1190275;-60.0217314;-8.3536618;-34.9575528
Manaus;BR;Itaqui;BR;APL;11;-3.1190275;-60.0217314;-23.5241805;-46.9428727
Manaus;BR;Itaqui;BR;CMA CGM;11;-3.1190275;-60.0217314;-23.5241805;-46.9428727
Manaus;BR;Itaqui;BR;HAMBURG SUD;16;-3.1190275;-60.0217314;-23.5241805;-46.9428727
Manaus;BR;Vila do Conde;PT;Não informado;9 days;-3.1190275;-60.0217314;41.3517302;-8.7478619
Manaus;BR;Rotterdam;NL;MSC;33;-3.1190275;-60.0217314;51.9244201;4.4777326
Manaus;BR;Rotterdam;NL;CMA CGM;46;-3.1190275;-60.0217314;51.9244201;4.4777326
Manaus;BR;Houston;US;MSC;42;-3.1190275;-60.0217314;29.7604267;-95.3698028
Manaus;BR;Vancouver;CA;Não informado;16 days;-3.1190275;-60.0217314;49.2827291;-123.1207375
Manaus;BR;Shanghai;CN;Não informado;28 days;-3.1190275;-60.0217314;31.2303904;121.4737021
Manaus;BR;Nanjing;CN;Não informado;29 days;-3.1190275;-60.0217314;32.060255;118.796877
Manaus;BR;HongKong;HK;Não informado;30 days;-3.1190275;-60.0217314;22.3192011;114.1696121
Rotterdam;NL;Santos;BR;COSCO;20;51.9244201;4.4777326;-23.9678823;-46.3288865
Rotterdam;NL;Santos;BR;MSC;25;51.9244201;4.4777326;-23.9678823;-46.3288865
Rotterdam;NL;Santos;BR;MAERSK;23;51.9244201;4.4777326;-23.9678823;-46.3288865
Rotterdam;NL;Santos;BR;CMA CGM;22;51.9244201;4.4777326;-23.9678823;-46.3288865
Rotterdam;NL;Santos;BR;;20;51.9244201;4.4777326;-23.9678823;-46.3288865
Rotterdam;NL;Santos;BR;HAPAG-LLOYD;24;51.9244201;4.4777326;-23.9678823;-46.3288865
Rotterdam;NL;Santos;BR;HAMBURG SUD;22;51.9244201;4.4777326;-23.9678823;-46.3288865
Rotterdam;NL;Santos;BR;APL;20;51.9244201;4.4777326;-23.9678823;-46.3288865
Rotterdam;NL;Paranaguá;BR;MSC;33;51.9244201;4.4777326;-25.5148826;-48.5225655
Rotterdam;NL;Paranaguá;BR;CMA CGM;25;51.9244201;4.4777326;-25.5148826;-48.5225655
Rotterdam;NL;Paranaguá;BR;MAERSK;25;51.9244201;4.4777326;-25.5148826;-48.5225655
Rotterdam;NL;Paranaguá;BR;HAPAG-LLOYD;36;51.9244201;4.4777326;-25.5148826;-48.5225655
Rotterdam;NL;Paranaguá;BR;HAMBURG SUD;24;51.9244201;4.4777326;-25.5148826;-48.5225655
Rotterdam;NL;Paranaguá;BR;COSCO;7;51.9244201;4.4777326;-25.5148826;-48.5225655
Rotterdam;NL;Paranaguá;BR;APL;25;51.9244201;4.4777326;-25.5148826;-48.5225655
Rotterdam;NL;Paranaguá;BR;ONE;39;51.9244201;4.4777326;-25.5148826;-48.5225655
Rotterdam;NL;Paranaguá;BR;EVERGREEN;40;51.9244201;4.4777326;-25.5148826;-48.5225655
Rotterdam;NL;Suape;BR;MSC;23;51.9244201;4.4777326;-8.3536618;-34.9575528
Rotterdam;NL;Suape;BR;MAERSK;32;51.9244201;4.4777326;-8.3536618;-34.9575528
Rotterdam;NL;Suape;BR;HAPAG-LLOYD;37;51.9244201;4.4777326;-8.3536618;-34.9575528
Rotterdam;NL;Suape;BR;HAMBURG SUD;29;51.9244201;4.4777326;-8.3536618;-34.9575528
Rotterdam;NL;Suape;BR;EVERGREEN;32;51.9244201;4.4777326;-8.3536618;-34.9575528
Rotterdam;NL;Itaqui;BR;COSCO;20;51.9244201;4.4777326;-23.5241805;-46.9428727
Rotterdam;NL;Itaqui;BR;MSC;25;51.9244201;4.4777326;-23.5241805;-46.9428727
Rotterdam;NL;Itaqui;BR;MAERSK;23;51.9244201;4.4777326;-23.5241805;-46.9428727
Rotterdam;NL;Itaqui;BR;CMA CGM;22;51.9244201;4.4777326;-23.5241805;-46.9428727
Rotterdam;NL;Itaqui;BR;;20;51.9244201;4.4777326;-23.5241805;-46.9428727
Rotterdam;NL;Itaqui;BR;HAPAG-LLOYD;24;51.9244201;4.4777326;-23.5241805;-46.9428727
Rotterdam;NL;Itaqui;BR;HAMBURG SUD;22;51.9244201;4.4777326;-23.5241805;-46.9428727
Rotterdam;NL;Itaqui;BR;APL;20;51.9244201;4.4777326;-23.5241805;-46.9428727
Rotterdam;NL;Vila do Conde;PT;Não informado;2 days;51.9244201;4.4777326;41.3517302;-8.7478619
Rotterdam;NL;Manaus;BR;Não informado;11 days;51.9244201;4.4777326;-3.1190275;-60.0217314
Rotterdam;NL;Houston;US;CMA CGM;23;51.9244201;4.4777326;29.7604267;-95.3698028
Rotterdam;NL;Houston;US;MAERSK;18;51.9244201;4.4777326;29.7604267;-95.3698028
Rotterdam;NL;Houston;US;MSC;14;51.9244201;4.4777326;29.7604267;-95.3698028
Rotterdam;NL;Houston;US;;29;51.9244201;4.4777326;29.7604267;-95.3698028
Rotterdam;NL;Houston;US;HAMBURG SUD;18;51.9244201;4.4777326;29.7604267;-95.3698028
Rotterdam;NL;Houston;US;OOCL;22;51.9244201;4.4777326;29.7604267;-95.3698028
Rotterdam;NL;Houston;US;APL;23;51.9244201;4.4777326;29.7604267;-95.3698028
Rotterdam;NL;Houston;US;HAPAG-LLOYD;23;51.9244201;4.4777326;29.7604267;-95.3698028
Rotterdam;NL;Houston;US;EVERGREEN;17;51.9244201;4.4777326;29.7604267;-95.3698028
Rotterdam;NL;Vancouver;CA;Não informado;21 days;51.9244201;4.4777326;49.2827291;-123.1207375
Rotterdam;NL;Shanghai;CN;MAERSK;31;51.9244201;4.4777326;31.2303904;121.4737021
Rotterdam;NL;Shanghai;CN;APL;43;51.9244201;4.4777326;31.2303904;121.4737021
Rotterdam;NL;Shanghai;CN;HAMBURG SUD;34;51.9244201;4.4777326;31.2303904;121.4737021
Rotterdam;NL;Shanghai;CN;COSCO;32;51.9244201;4.4777326;31.2303904;121.4737021
Rotterdam;NL;Shanghai;CN;MSC;33;51.9244201;4.4777326;31.2303904;121.4737021
Rotterdam;NL;Shanghai;CN;YANG MING;41;51.9244201;4.4777326;31.2303904;121.4737021
Rotterdam;NL;Shanghai;CN;PIL;29;51.9244201;4.4777326;31.2303904;121.4737021
Rotterdam;NL;Shanghai;CN;CMA CGM;38;51.9244201;4.4777326;31.2303904;121.4737021
Rotterdam;NL;Shanghai;CN;ZIM;31;51.9244201;4.4777326;31.2303904;121.4737021
Rotterdam;NL;Shanghai;CN;ONE;43;51.9244201;4.4777326;31.2303904;121.4737021
Rotterdam;NL;Shanghai;CN;;39;51.9244201;4.4777326;31.2303904;121.4737021
Rotterdam;NL;Shanghai;CN;OOCL;26;51.9244201;4.4777326;31.2303904;121.4737021
Rotterdam;NL;Shanghai;CN;HYUNDAI;31;51.9244201;4.4777326;31.2303904;121.4737021
Rotterdam;NL;Shanghai;CN;HAPAG-LLOYD;38;51.9244201;4.4777326;31.2303904;121.4737021
Rotterdam;NL;Shanghai;CN;EVERGREEN;30;51.9244201;4.4777326;31.2303904;121.4737021
Rotterdam;NL;Nanjing;CN;OOCL;34;51.9244201;4.4777326;32.060255;118.796877
Rotterdam;NL;Nanjing;CN;YANG MING;44;51.9244201;4.4777326;32.060255;118.796877
Rotterdam;NL;Nanjing;CN;CMA CGM;41;51.9244201;4.4777326;32.060255;118.796877
Rotterdam;NL;Nanjing;CN;HYUNDAI;38;51.9244201;4.4777326;32.060255;118.796877
Rotterdam;NL;Nanjing;CN;COSCO;41;51.9244201;4.4777326;32.060255;118.796877
Rotterdam;NL;HongKong;HK;HAMBURG SUD;35;51.9244201;4.4777326;22.3192011;114.1696121
Rotterdam;NL;HongKong;HK;COSCO;32;51.9244201;4.4777326;22.3192011;114.1696121
Rotterdam;NL;HongKong;HK;YANG MING;34;51.9244201;4.4777326;22.3192011;114.1696121
Rotterdam;NL;HongKong;HK;OOCL;30;51.9244201;4.4777326;22.3192011;114.1696121
Rotterdam;NL;HongKong;HK;MAERSK;29;51.9244201;4.4777326;22.3192011;114.1696121
Rotterdam;NL;HongKong;HK;ZIM;26;51.9244201;4.4777326;22.3192011;114.1696121
Rotterdam;NL;HongKong;HK;APL;36;51.9244201;4.4777326;22.3192011;114.1696121
Rotterdam;NL;HongKong;HK;CMA CGM;39;51.9244201;4.4777326;22.3192011;114.1696121
Rotterdam;NL;HongKong;HK;MSC;31;51.9244201;4.4777326;22.3192011;114.1696121
Rotterdam;NL;HongKong;HK;ONE;34;51.9244201;4.4777326;22.3192011;114.1696121
Rotterdam;NL;HongKong;HK;HAPAG-LLOYD;35;51.9244201;4.4777326;22.3192011;114.1696121
Rotterdam;NL;HongKong;HK;;35;51.9244201;4.4777326;22.3192011;114.1696121
Rotterdam;NL;HongKong;HK;EVERGREEN;28;51.9244201;4.4777326;22.3192011;114.1696121
Houston;US;Santos;BR;MSC;20;29.7604267;-95.3698028;-23.9678823;-46.3288865
Houston;US;Santos;BR;MAERSK;19;29.7604267;-95.3698028;-23.9678823;-46.3288865
Houston;US;Santos;BR;HAPAG-LLOYD;19;29.7604267;-95.3698028;-23.9678823;-46.3288865
Houston;US;Santos;BR;;20;29.7604267;-95.3698028;-23.9678823;-46.3288865
Houston;US;Santos;BR;ZIM;21;29.7604267;-95.3698028;-23.9678823;-46.3288865
Houston;US;Santos;BR;ONE;19;29.7604267;-95.3698028;-23.9678823;-46.3288865
Houston;US;Santos;BR;HAMBURG SUD;19;29.7604267;-95.3698028;-23.9678823;-46.3288865
Houston;US;Santos;BR;CMA CGM;35;29.7604267;-95.3698028;-23.9678823;-46.3288865
Houston;US;Santos;BR;EVERGREEN;18;29.7604267;-95.3698028;-23.9678823;-46.3288865
Houston;US;Paranaguá;BR;MSC;22;29.7604267;-95.3698028;-25.5148826;-48.5225655
Houston;US;Paranaguá;BR;HAMBURG SUD;23;29.7604267;-95.3698028;-25.5148826;-48.5225655
Houston;US;Paranaguá;BR;MAERSK;40;29.7604267;-95.3698028;-25.5148826;-48.5225655
Houston;US;Paranaguá;BR;HAPAG-LLOYD;23;29.7604267;-95.3698028;-25.5148826;-48.5225655
Houston;US;Paranaguá;BR;CMA CGM;36;29.7604267;-95.3698028;-25.5148826;-48.5225655
Houston;US;Suape;BR;HAPAG-LLOYD;19;29.7604267;-95.3698028;-8.3536618;-34.9575528
Houston;US;Suape;BR;MSC;13;29.7604267;-95.3698028;-8.3536618;-34.9575528
Houston;US;Suape;BR;HAMBURG SUD;15;29.7604267;-95.3698028;-8.3536618;-34.9575528
Houston;US;Suape;BR;;14;29.7604267;-95.3698028;-8.3536618;-34.9575528
Houston;US;Itaqui;BR;MSC;20;29.7604267;-95.3698028;-23.5241805;-46.9428727
Houston;US;Itaqui;BR;MAERSK;19;29.7604267;-95.3698028;-23.5241805;-46.9428727
Houston;US;Itaqui;BR;HAPAG-LLOYD;19;29.7604267;-95.3698028;-23.5241805;-46.9428727
Houston;US;Itaqui;BR;;20;29.7604267;-95.3698028;-23.5241805;-46.9428727
Houston;US;Itaqui;BR;ZIM;21;29.7604267;-95.3698028;-23.5241805;-46.9428727
Houston;US;Itaqui;BR;ONE;19;29.7604267;-95.3698028;-23.5241805;-46.9428727
Houston;US;Itaqui;BR;HAMBURG SUD;19;29.7604267;-95.3698028;-23.5241805;-46.9428727
Houston;US;Itaqui;BR;CMA CGM;35;29.7604267;-95.3698028;-23.5241805;-46.9428727
Houston;US;Itaqui;BR;EVERGREEN;18;29.7604267;-95.3698028;-23.5241805;-46.9428727
Houston;US;Vila do Conde;PT;Não informado;11 days;29.7604267;-95.3698028;41.3517302;-8.7478619
Houston;US;Manaus;BR;MSC;22;29.7604267;-95.3698028;-3.1190275;-60.0217314
Houston;US;Manaus;BR;CMA CGM;26;29.7604267;-95.3698028;-3.1190275;-60.0217314
Houston;US;Manaus;BR;HAMBURG SUD;27;29.7604267;-95.3698028;-3.1190275;-60.0217314
